fault_detected,service_restored,cause_code,affected_customers,feeder_id,transformer_id
2023-10-29 21:00:00,2023-10-30 00:21:00,equipment_failure,457,FDR-0032,switch
2023-10-30 02:00:00,2023-10-30 03:25:00,equipment_failure,476,FDR-0008,fuse
2023-10-30 23:00:00,2023-10-30 23:30:00,equipment_failure,123,FDR-0041,cable
2023-10-31 01:00:00,2023-10-31 01:48:00,equipment_failure,359,FDR-0012,switch
2023-10-31 10:00:00,2023-10-31 12:50:00,equipment_failure,298,FDR-0005,fuse
2023-11-01 00:00:00,2023-11-01 04:46:00,animal_contact,449,FDR-0038,transformer
2023-11-01 06:00:00,2023-11-01 10:54:00,equipment_failure,115,FDR-0005,transformer
2023-11-03 03:00:00,2023-11-03 05:46:00,equipment_failure,377,FDR-0040,transformer
2023-11-04 18:00:00,2023-11-04 20:22:00,equipment_failure,489,FDR-0042,overhead line
2023-11-05 01:00:00,2023-11-05 01:41:00,animal_contact,452,FDR-0036,overhead line
2023-11-06 20:00:00,2023-11-07 03:29:00,weather,350,FDR-0014,fuse
2023-11-07 11:00:00,2023-11-07 11:30:00,animal_contact,100,FDR-0025,recloser
2023-11-07 15:00:00,2023-11-07 20:34:00,overload,540,FDR-0011,switch
2023-11-07 16:00:00,2023-11-07 22:33:00,equipment_failure,841,FDR-0028,recloser
2023-11-09 13:00:00,2023-11-09 18:31:00,equipment_failure,9,FDR-0047,switch
2023-11-10 06:00:00,2023-11-10 07:16:00,animal_contact,121,FDR-0014,cable
2023-11-11 16:00:00,2023-11-11 18:46:00,overload,821,FDR-0038,recloser
2023-11-11 20:00:00,2023-11-12 00:01:00,equipment_failure,465,FDR-0037,switch
2023-11-14 17:00:00,2023-11-14 21:01:00,equipment_failure,439,FDR-0003,fuse
2023-11-17 16:00:00,2023-11-18 00:40:00,weather,1435,FDR-0021,cable
2023-11-18 22:00:00,2023-11-19 00:12:00,equipment_failure,182,FDR-0014,fuse
2023-11-19 04:00:00,2023-11-19 05:55:00,equipment_failure,225,FDR-0010,switch
2023-11-19 16:00:00,2023-11-20 08:33:00,weather,424,FDR-0060,overhead line
2023-11-19 18:00:00,2023-11-19 23:22:00,equipment_failure,57,FDR-0050,fuse
2023-11-20 07:00:00,2023-11-20 07:57:00,equipment_failure,482,FDR-0049,transformer
2023-11-21 00:00:00,2023-11-21 05:26:00,equipment_failure,277,FDR-0022,switch
2023-11-24 20:00:00,2023-11-25 00:54:00,equipment_failure,102,FDR-0020,cable
2023-11-25 19:00:00,2023-11-25 20:48:00,equipment_failure,234,FDR-0056,overhead line
2023-11-30 10:00:00,2023-11-30 13:07:00,equipment_failure,286,FDR-0012,overhead line
2023-12-01 18:00:00,2023-12-02 02:04:00,weather,1068,FDR-0064,transformer
2023-12-02 16:00:00,2023-12-02 20:56:00,equipment_failure,169,FDR-0007,cable
2023-12-02 18:00:00,2023-12-02 20:08:00,equipment_failure,379,FDR-0044,overhead line
2023-12-03 10:00:00,2023-12-03 13:52:00,equipment_failure,414,FDR-0006,switch
2023-12-04 13:00:00,2023-12-04 13:19:00,equipment_failure,171,FDR-0047,cable
2023-12-06 14:00:00,2023-12-07 03:58:00,weather,533,FDR-0011,switch
2023-12-06 15:00:00,2023-12-06 23:40:00,weather,1222,FDR-0041,overhead line
2023-12-06 16:00:00,2023-12-06 18:01:00,weather,240,FDR-0033,transformer
2023-12-06 16:00:00,2023-12-07 00:49:00,vegetation,1236,FDR-0053,switch
2023-12-06 16:00:00,2023-12-07 08:25:00,weather,750,FDR-0026,switch
2023-12-06 17:00:00,2023-12-06 19:12:00,weather,483,FDR-0011,switch
2023-12-06 18:00:00,2023-12-06 20:13:00,weather,379,FDR-0020,fuse
2023-12-06 19:00:00,2023-12-07 12:20:00,weather,1067,FDR-0051,overhead line
2023-12-06 20:00:00,2023-12-07 03:29:00,weather,368,FDR-0014,fuse
2023-12-07 05:00:00,2023-12-07 05:52:00,equipment_failure,275,FDR-0015,recloser
2023-12-08 05:00:00,2023-12-08 10:09:00,equipment_failure,410,FDR-0033,transformer
2023-12-09 16:00:00,2023-12-09 21:16:00,animal_contact,304,FDR-0038,switch
2023-12-10 17:00:00,2023-12-10 17:47:00,animal_contact,171,FDR-0013,cable
2023-12-11 14:00:00,2023-12-11 16:15:00,weather,243,FDR-0007,overhead line
2023-12-11 16:00:00,2023-12-12 01:07:00,vegetation,753,FDR-0020,overhead line
2023-12-11 18:00:00,2023-12-12 04:15:00,weather,2652,FDR-0029,cable
2023-12-11 18:00:00,2023-12-11 18:35:00,equipment_failure,444,FDR-0016,fuse
2023-12-11 18:00:00,2023-12-12 09:02:00,animal_contact,2757,FDR-0022,switch
2023-12-11 19:00:00,2023-12-12 09:01:00,weather,2118,FDR-0044,cable
2023-12-11 20:00:00,2023-12-12 06:48:00,animal_contact,465,FDR-0009,switch
2023-12-13 08:00:00,2023-12-13 11:03:00,equipment_failure,54,FDR-0002,switch
2023-12-14 20:00:00,2023-12-15 01:32:00,vegetation,99,FDR-0001,transformer
2023-12-16 20:00:00,2023-12-16 23:16:00,equipment_failure,143,FDR-0058,cable
2023-12-16 20:00:00,2023-12-17 07:53:00,animal_contact,592,FDR-0057,switch
2023-12-17 02:00:00,2023-12-17 02:21:00,equipment_failure,23,FDR-0060,fuse
2023-12-17 17:00:00,2023-12-17 17:59:00,overload,1325,FDR-0065,switch
2023-12-19 03:00:00,2023-12-19 08:43:00,equipment_failure,128,FDR-0034,fuse
2023-12-22 14:00:00,2023-12-22 20:51:00,weather,720,FDR-0030,switch
2023-12-22 16:00:00,2023-12-23 01:52:00,weather,1459,FDR-0019,switch
2023-12-22 16:00:00,2023-12-23 00:24:00,animal_contact,690,FDR-0002,switch
2023-12-22 16:00:00,2023-12-23 06:43:00,weather,112,FDR-0038,switch
2023-12-22 17:00:00,2023-12-22 19:20:00,weather,714,FDR-0052,fuse
2023-12-22 18:00:00,2023-12-23 06:44:00,weather,1023,FDR-0049,recloser
2023-12-22 19:00:00,2023-12-23 11:52:00,weather,178,FDR-0055,overhead line
2023-12-22 20:00:00,2023-12-23 01:55:00,weather,789,FDR-0009,transformer
2023-12-22 20:00:00,2023-12-23 04:10:00,animal_contact,2604,FDR-0040,transformer
2023-12-24 09:00:00,2023-12-24 09:33:00,equipment_failure,219,FDR-0055,transformer
2023-12-25 15:00:00,2023-12-25 20:08:00,equipment_failure,395,FDR-0050,transformer
2023-12-25 17:00:00,2023-12-25 22:57:00,equipment_failure,171,FDR-0060,transformer
2023-12-26 22:00:00,2023-12-27 02:36:00,equipment_failure,18,FDR-0062,switch
2024-01-01 18:00:00,2024-01-01 23:27:00,equipment_failure,436,FDR-0005,overhead line
2024-01-02 04:00:00,2024-01-02 07:11:00,equipment_failure,66,FDR-0027,recloser
2024-01-02 06:00:00,2024-01-02 07:15:00,equipment_failure,28,FDR-0012,transformer
2024-01-03 21:00:00,2024-01-03 21:20:00,equipment_failure,143,FDR-0040,switch
2024-01-05 04:00:00,2024-01-05 07:46:00,equipment_failure,375,FDR-0028,recloser
2024-01-07 15:00:00,2024-01-07 17:07:00,equipment_failure,211,FDR-0039,switch
2024-01-10 21:00:00,2024-01-10 22:22:00,equipment_failure,294,FDR-0051,switch
2024-01-11 15:00:00,2024-01-11 15:38:00,animal_contact,420,FDR-0025,fuse
2024-01-12 02:00:00,2024-01-12 04:36:00,equipment_failure,12,FDR-0054,cable
2024-01-12 11:00:00,2024-01-12 15:37:00,equipment_failure,43,FDR-0001,overhead line
2024-01-13 11:00:00,2024-01-13 11:50:00,animal_contact,346,FDR-0065,switch
2024-01-13 15:00:00,2024-01-13 16:42:00,overload,233,FDR-0011,cable
2024-01-13 17:00:00,2024-01-13 19:51:00,equipment_failure,367,FDR-0014,switch
2024-01-14 03:00:00,2024-01-14 07:54:00,equipment_failure,154,FDR-0013,transformer
2024-01-15 06:00:00,2024-01-15 07:18:00,animal_contact,145,FDR-0050,switch
2024-01-15 18:00:00,2024-01-16 11:09:00,vegetation,2334,FDR-0032,fuse
2024-01-18 18:00:00,2024-01-19 11:50:00,weather,490,FDR-0050,switch
2024-01-22 02:00:00,2024-01-22 05:52:00,equipment_failure,410,FDR-0030,cable
2024-01-22 02:00:00,2024-01-22 05:34:00,animal_contact,493,FDR-0055,fuse
2024-01-23 19:00:00,2024-01-23 22:38:00,equipment_failure,387,FDR-0010,switch
2024-01-25 00:00:00,2024-01-25 05:49:00,equipment_failure,172,FDR-0002,cable
2024-01-25 17:00:00,2024-01-26 10:12:00,vegetation,2003,FDR-0054,recloser
2024-01-27 06:00:00,2024-01-27 11:09:00,equipment_failure,444,FDR-0016,switch
2024-01-28 04:00:00,2024-01-28 07:00:00,equipment_failure,221,FDR-0034,transformer
2024-01-29 13:00:00,2024-01-29 17:22:00,equipment_failure,397,FDR-0060,cable
2024-01-29 15:00:00,2024-01-29 18:58:00,equipment_failure,208,FDR-0004,transformer
2024-01-31 02:00:00,2024-01-31 02:21:00,equipment_failure,85,FDR-0002,overhead line
2024-01-31 03:00:00,2024-01-31 05:41:00,animal_contact,405,FDR-0022,transformer
2024-02-01 21:00:00,2024-02-02 01:31:00,equipment_failure,432,FDR-0051,overhead line
2024-02-02 08:00:00,2024-02-02 08:19:00,equipment_failure,353,FDR-0017,switch
2024-02-03 13:00:00,2024-02-03 16:15:00,equipment_failure,262,FDR-0013,switch
2024-02-08 00:00:00,2024-02-08 04:27:00,animal_contact,140,FDR-0029,switch
2024-02-08 23:00:00,2024-02-09 03:45:00,equipment_failure,517,FDR-0012,transformer
2024-02-10 01:00:00,2024-02-10 06:38:00,equipment_failure,119,FDR-0034,fuse
2024-02-10 05:00:00,2024-02-10 08:55:00,equipment_failure,346,FDR-0057,recloser
2024-02-10 06:00:00,2024-02-10 11:07:00,equipment_failure,321,FDR-0003,fuse
2024-02-11 11:00:00,2024-02-11 12:36:00,equipment_failure,149,FDR-0027,transformer
2024-02-11 17:00:00,2024-02-11 21:15:00,equipment_failure,99,FDR-0053,fuse
2024-02-13 15:00:00,2024-02-13 17:34:00,equipment_failure,398,FDR-0063,cable
2024-02-14 14:00:00,2024-02-14 17:03:00,weather,727,FDR-0003,recloser
2024-02-14 14:00:00,2024-02-14 16:42:00,animal_contact,622,FDR-0022,fuse
2024-02-14 15:00:00,2024-02-14 18:22:00,vegetation,1148,FDR-0029,recloser
2024-02-14 15:00:00,2024-02-14 19:31:00,animal_contact,1134,FDR-0052,cable
2024-02-14 15:00:00,2024-02-14 17:52:00,weather,1039,FDR-0021,cable
2024-02-14 17:00:00,2024-02-14 22:20:00,weather,2035,FDR-0005,switch
2024-02-14 19:00:00,2024-02-15 11:03:00,vegetation,1190,FDR-0004,recloser
2024-02-14 19:00:00,2024-02-15 08:01:00,animal_contact,1181,FDR-0051,cable
2024-02-15 12:00:00,2024-02-15 15:12:00,equipment_failure,419,FDR-0058,cable
2024-02-15 17:00:00,2024-02-15 21:07:00,equipment_failure,199,FDR-0034,fuse
2024-02-18 07:00:00,2024-02-18 12:04:00,animal_contact,350,FDR-0032,cable
2024-02-18 15:00:00,2024-02-18 18:43:00,equipment_failure,284,FDR-0065,cable
2024-02-19 14:00:00,2024-02-19 18:30:00,weather,969,FDR-0035,recloser
2024-02-19 15:00:00,2024-02-19 16:05:00,weather,938,FDR-0061,switch
2024-02-19 16:00:00,2024-02-20 08:33:00,weather,361,FDR-0060,overhead line
2024-02-19 17:00:00,2024-02-19 22:06:00,weather,745,FDR-0004,cable
2024-02-19 17:00:00,2024-02-20 06:18:00,vegetation,2324,FDR-0059,overhead line
2024-02-19 19:00:00,2024-02-20 12:18:00,animal_contact,1305,FDR-0057,recloser
2024-02-20 14:00:00,2024-02-20 22:07:00,weather,856,FDR-0052,fuse
2024-02-20 14:00:00,2024-02-21 03:29:00,weather,357,FDR-0016,recloser
2024-02-20 16:00:00,2024-02-21 01:10:00,weather,1258,FDR-0063,cable
2024-02-20 17:00:00,2024-02-20 21:25:00,animal_contact,201,FDR-0007,transformer
2024-02-20 18:00:00,2024-02-21 00:17:00,weather,1093,FDR-0033,fuse
2024-02-20 18:00:00,2024-02-20 21:36:00,weather,61,FDR-0058,fuse
2024-02-20 18:00:00,2024-02-21 09:02:00,weather,938,FDR-0053,fuse
2024-02-20 20:00:00,2024-02-21 11:00:00,animal_contact,1482,FDR-0065,recloser
2024-02-23 13:00:00,2024-02-23 19:27:00,overload,939,FDR-0052,switch
2024-02-23 14:00:00,2024-02-23 17:44:00,equipment_failure,1064,FDR-0052,switch
2024-02-24 06:00:00,2024-02-24 07:30:00,equipment_failure,367,FDR-0007,recloser
2024-02-26 18:00:00,2024-02-26 20:48:00,weather,1264,FDR-0008,cable
2024-02-28 02:00:00,2024-02-28 04:29:00,equipment_failure,276,FDR-0046,cable
2024-02-28 14:00:00,2024-02-29 07:53:00,animal_contact,188,FDR-0043,overhead line
2024-03-01 21:00:00,2024-03-02 01:31:00,equipment_failure,395,FDR-0045,overhead line
2024-03-02 03:00:00,2024-03-02 06:26:00,equipment_failure,241,FDR-0023,recloser
2024-03-03 10:00:00,2024-03-03 12:33:00,equipment_failure,241,FDR-0041,fuse
2024-03-03 21:00:00,2024-03-04 00:13:00,equipment_failure,51,FDR-0048,transformer
2024-03-08 14:00:00,2024-03-08 14:41:00,equipment_failure,414,FDR-0023,cable
2024-03-08 20:00:00,2024-03-09 00:36:00,equipment_failure,421,FDR-0057,recloser
2024-03-09 11:00:00,2024-03-09 15:10:00,equipment_failure,70,FDR-0022,recloser
2024-03-09 15:00:00,2024-03-09 18:09:00,equipment_failure,548,FDR-0048,fuse
2024-03-10 16:00:00,2024-03-10 19:24:00,equipment_failure,125,FDR-0013,switch
2024-03-10 16:00:00,2024-03-10 19:24:00,equipment_failure,131,FDR-0013,switch
2024-03-12 07:00:00,2024-03-12 09:51:00,equipment_failure,91,FDR-0049,cable
2024-03-12 12:00:00,2024-03-12 15:14:00,equipment_failure,345,FDR-0032,fuse
2024-03-15 16:00:00,2024-03-15 18:51:00,equipment_failure,352,FDR-0002,switch
2024-03-15 17:00:00,2024-03-15 20:13:00,equipment_failure,262,FDR-0039,overhead line
2024-03-15 18:00:00,2024-03-15 23:24:00,equipment_failure,134,FDR-0056,fuse
2024-03-16 16:00:00,2024-03-16 18:51:00,animal_contact,394,FDR-0005,fuse
2024-03-17 16:00:00,2024-03-18 00:40:00,weather,1382,FDR-0021,cable
2024-03-18 17:00:00,2024-03-19 00:10:00,equipment_failure,872,FDR-0029,recloser
2024-03-20 20:00:00,2024-03-20 22:49:00,equipment_failure,7,FDR-0011,fuse
2024-03-21 17:00:00,2024-03-21 18:41:00,equipment_failure,228,FDR-0053,switch
2024-03-22 18:00:00,2024-03-22 19:27:00,equipment_failure,133,FDR-0003,fuse
2024-03-23 17:00:00,2024-03-23 18:58:00,equipment_failure,79,FDR-0042,transformer
2024-03-24 00:00:00,2024-03-24 00:24:00,equipment_failure,487,FDR-0034,cable
2024-03-25 05:00:00,2024-03-25 07:11:00,equipment_failure,200,FDR-0018,recloser
2024-03-25 11:00:00,2024-03-25 14:30:00,animal_contact,424,FDR-0010,switch
2024-03-26 00:00:00,2024-03-26 05:13:00,animal_contact,245,FDR-0055,recloser
2024-03-26 06:00:00,2024-03-26 09:20:00,animal_contact,316,FDR-0037,switch
2024-03-28 04:00:00,2024-03-28 07:00:00,equipment_failure,209,FDR-0060,transformer
2024-03-28 12:00:00,2024-03-28 14:15:00,equipment_failure,452,FDR-0019,transformer
2024-03-28 23:00:00,2024-03-29 02:43:00,equipment_failure,96,FDR-0041,fuse
2024-03-29 07:00:00,2024-03-29 12:21:00,animal_contact,287,FDR-0053,transformer
2024-04-01 01:00:00,2024-04-01 01:22:00,equipment_failure,316,FDR-0040,transformer
2024-04-01 17:00:00,2024-04-01 22:30:00,weather,1537,FDR-0061,switch
2024-04-07 11:00:00,2024-04-07 16:31:00,equipment_failure,69,FDR-0061,recloser
2024-04-08 22:00:00,2024-04-08 22:34:00,animal_contact,464,FDR-0017,overhead line
2024-04-11 06:00:00,2024-04-11 10:27:00,equipment_failure,465,FDR-0063,fuse
2024-04-11 17:00:00,2024-04-11 21:15:00,equipment_failure,114,FDR-0033,fuse
2024-04-12 13:00:00,2024-04-12 17:31:00,overload,985,FDR-0004,recloser
2024-04-12 16:00:00,2024-04-12 19:51:00,equipment_failure,318,FDR-0052,fuse
2024-04-16 15:00:00,2024-04-16 17:36:00,equipment_failure,459,FDR-0038,transformer
2024-04-16 23:00:00,2024-04-17 01:37:00,equipment_failure,122,FDR-0062,switch
2024-04-17 01:00:00,2024-04-17 05:08:00,equipment_failure,50,FDR-0008,switch
2024-04-17 19:00:00,2024-04-17 20:19:00,equipment_failure,228,FDR-0062,overhead line
2024-04-21 18:00:00,2024-04-21 19:04:00,equipment_failure,312,FDR-0042,transformer
2024-04-22 02:00:00,2024-04-22 03:28:00,equipment_failure,30,FDR-0018,cable
2024-04-22 11:00:00,2024-04-22 13:40:00,equipment_failure,327,FDR-0058,transformer
2024-04-23 09:00:00,2024-04-23 10:25:00,equipment_failure,408,FDR-0008,switch
2024-04-24 17:00:00,2024-04-24 19:19:00,equipment_failure,476,FDR-0039,overhead line
2024-04-28 08:00:00,2024-04-28 09:28:00,equipment_failure,285,FDR-0029,recloser
2024-04-28 11:00:00,2024-04-28 16:04:00,equipment_failure,106,FDR-0056,switch
2024-04-28 21:00:00,2024-04-29 00:02:00,equipment_failure,248,FDR-0015,transformer
2024-04-28 21:00:00,2024-04-29 00:02:00,equipment_failure,203,FDR-0015,transformer
2024-04-29 17:00:00,2024-04-29 18:45:00,equipment_failure,429,FDR-0022,fuse
2024-04-30 11:00:00,2024-04-30 15:21:00,equipment_failure,333,FDR-0052,recloser
2024-05-01 23:00:00,2024-05-02 00:47:00,animal_contact,395,FDR-0021,recloser
2024-05-02 04:00:00,2024-05-02 07:11:00,equipment_failure,54,FDR-0027,recloser
2024-05-03 13:00:00,2024-05-03 18:24:00,equipment_failure,3,FDR-0061,overhead line
2024-05-04 18:00:00,2024-05-04 21:27:00,animal_contact,493,FDR-0004,cable
2024-05-08 02:00:00,2024-05-08 07:16:00,equipment_failure,198,FDR-0034,switch
2024-05-08 06:00:00,2024-05-08 10:19:00,equipment_failure,422,FDR-0014,overhead line
2024-05-10 00:00:00,2024-05-10 04:04:00,equipment_failure,103,FDR-0030,switch
2024-05-10 14:00:00,2024-05-10 23:09:00,weather,223,FDR-0001,switch
2024-05-11 06:00:00,2024-05-11 10:27:00,equipment_failure,529,FDR-0022,fuse
2024-05-12 16:00:00,2024-05-12 21:14:00,equipment_failure,417,FDR-0050,cable
2024-05-13 15:00:00,2024-05-14 05:04:00,animal_contact,2143,FDR-0065,transformer
2024-05-16 13:00:00,2024-05-16 15:22:00,equipment_failure,486,FDR-0037,recloser
2024-05-17 00:00:00,2024-05-17 01:18:00,equipment_failure,270,FDR-0003,overhead line
2024-05-18 14:00:00,2024-05-18 15:48:00,equipment_failure,100,FDR-0027,fuse
2024-05-19 15:00:00,2024-05-19 22:03:00,equipment_failure,1091,FDR-0044,overhead line
2024-05-20 07:00:00,2024-05-20 09:25:00,equipment_failure,493,FDR-0001,cable
2024-05-21 20:00:00,2024-05-21 21:57:00,equipment_failure,319,FDR-0012,recloser
2024-05-21 21:00:00,2024-05-21 23:53:00,equipment_failure,306,FDR-0065,recloser
2024-05-22 13:00:00,2024-05-22 15:25:00,equipment_failure,334,FDR-0024,overhead line
2024-05-26 06:00:00,2024-05-26 08:02:00,equipment_failure,488,FDR-0055,fuse
2024-05-26 07:00:00,2024-05-26 08:05:00,equipment_failure,86,FDR-0003,fuse
2024-05-26 17:00:00,2024-05-27 01:12:00,animal_contact,907,FDR-0039,transformer
2024-05-27 14:00:00,2024-05-27 19:37:00,equipment_failure,300,FDR-0006,transformer
2024-05-28 08:00:00,2024-05-28 13:12:00,equipment_failure,338,FDR-0026,cable
2024-05-29 21:00:00,2024-05-29 22:07:00,equipment_failure,288,FDR-0036,overhead line
2024-06-01 13:00:00,2024-06-01 17:57:00,equipment_failure,792,FDR-0006,recloser
2024-06-01 13:00:00,2024-06-01 16:36:00,overload,1330,FDR-0042,overhead line
2024-06-01 13:00:00,2024-06-01 17:27:00,overload,909,FDR-0032,recloser
2024-06-01 18:00:00,2024-06-01 18:54:00,equipment_failure,133,FDR-0019,overhead line
2024-06-03 18:00:00,2024-06-03 20:35:00,equipment_failure,1087,FDR-0016,overhead line
2024-06-05 15:00:00,2024-06-05 16:22:00,equipment_failure,399,FDR-0010,cable
2024-06-05 15:00:00,2024-06-05 19:43:00,equipment_failure,1200,FDR-0048,cable
2024-06-06 16:00:00,2024-06-06 21:20:00,equipment_failure,1278,FDR-0034,transformer
2024-06-06 18:00:00,2024-06-07 01:49:00,overload,1376,FDR-0018,cable
2024-06-07 14:00:00,2024-06-08 05:15:00,vegetation,227,FDR-0049,switch
2024-06-07 15:00:00,2024-06-07 16:10:00,overload,1418,FDR-0034,cable
2024-06-08 14:00:00,2024-06-08 21:17:00,equipment_failure,1350,FDR-0035,transformer
2024-06-09 14:00:00,2024-06-09 15:26:00,equipment_failure,1250,FDR-0063,recloser
2024-06-09 16:00:00,2024-06-09 23:26:00,equipment_failure,1011,FDR-0015,switch
2024-06-09 17:00:00,2024-06-09 20:37:00,equipment_failure,583,FDR-0056,recloser
2024-06-10 15:00:00,2024-06-10 16:29:00,equipment_failure,473,FDR-0014,recloser
2024-06-10 16:00:00,2024-06-10 21:19:00,equipment_failure,476,FDR-0009,switch
2024-06-10 17:00:00,2024-06-10 18:52:00,overload,217,FDR-0031,recloser
2024-06-11 18:00:00,2024-06-11 23:15:00,equipment_failure,1040,FDR-0005,transformer
2024-06-12 13:00:00,2024-06-12 16:51:00,equipment_failure,584,FDR-0002,cable
2024-06-12 13:00:00,2024-06-12 17:31:00,overload,1092,FDR-0052,recloser
2024-06-12 16:00:00,2024-06-12 17:48:00,overload,1102,FDR-0018,cable
2024-06-13 13:00:00,2024-06-13 15:07:00,equipment_failure,1137,FDR-0035,fuse
2024-06-13 17:00:00,2024-06-13 17:59:00,equipment_failure,421,FDR-0061,switch
2024-06-14 17:00:00,2024-06-15 00:34:00,overload,174,FDR-0012,recloser
2024-06-14 17:00:00,2024-06-14 19:21:00,equipment_failure,497,FDR-0037,fuse
2024-06-14 18:00:00,2024-06-15 01:11:00,equipment_failure,647,FDR-0041,switch
2024-06-15 14:00:00,2024-06-15 15:45:00,equipment_failure,679,FDR-0047,overhead line
2024-06-15 16:00:00,2024-06-15 20:33:00,equipment_failure,845,FDR-0038,fuse
2024-06-15 16:00:00,2024-06-15 17:36:00,equipment_failure,506,FDR-0049,switch
2024-06-15 16:00:00,2024-06-15 20:33:00,weather,888,FDR-0028,transformer
2024-06-16 16:00:00,2024-06-16 18:10:00,equipment_failure,238,FDR-0014,switch
2024-06-16 18:00:00,2024-06-16 23:44:00,overload,1226,FDR-0025,overhead line
2024-06-17 13:00:00,2024-06-17 18:28:00,equipment_failure,496,FDR-0017,overhead line
2024-06-17 13:00:00,2024-06-17 20:55:00,equipment_failure,687,FDR-0030,transformer
2024-06-17 18:00:00,2024-06-17 20:46:00,equipment_failure,253,FDR-0045,overhead line
2024-06-17 18:00:00,2024-06-17 19:12:00,overload,254,FDR-0023,cable
2024-06-18 13:00:00,2024-06-18 14:33:00,equipment_failure,227,FDR-0001,recloser
2024-06-18 14:00:00,2024-06-18 16:16:00,overload,593,FDR-0033,overhead line
2024-06-18 14:00:00,2024-06-18 15:55:00,equipment_failure,1477,FDR-0037,overhead line
2024-06-19 13:00:00,2024-06-19 18:44:00,equipment_failure,572,FDR-0057,overhead line
2024-06-19 14:00:00,2024-06-19 15:36:00,equipment_failure,941,FDR-0061,switch
2024-06-19 15:00:00,2024-06-19 15:41:00,equipment_failure,213,FDR-0007,fuse
2024-06-19 15:00:00,2024-06-19 18:31:00,equipment_failure,520,FDR-0023,cable
2024-06-20 15:00:00,2024-06-20 16:39:00,equipment_failure,687,FDR-0022,recloser
2024-06-20 15:00:00,2024-06-20 17:33:00,equipment_failure,949,FDR-0054,recloser
2024-06-21 17:00:00,2024-06-21 19:15:00,equipment_failure,39,FDR-0060,cable
2024-06-21 18:00:00,2024-06-21 19:56:00,overload,500,FDR-0014,switch
2024-06-22 14:00:00,2024-06-22 20:54:00,equipment_failure,1168,FDR-0027,switch
2024-06-22 15:00:00,2024-06-22 22:16:00,equipment_failure,963,FDR-0030,fuse
2024-06-23 13:00:00,2024-06-23 19:27:00,overload,1082,FDR-0051,switch
2024-06-23 13:00:00,2024-06-23 19:19:00,equipment_failure,162,FDR-0037,overhead line
2024-06-23 17:00:00,2024-06-23 22:21:00,equipment_failure,101,FDR-0042,transformer
2024-06-24 13:00:00,2024-06-24 14:25:00,overload,832,FDR-0053,switch
2024-06-24 15:00:00,2024-06-24 19:48:00,overload,898,FDR-0009,transformer
2024-06-24 18:00:00,2024-06-24 21:12:00,equipment_failure,532,FDR-0060,recloser
2024-06-26 13:00:00,2024-06-26 18:23:00,equipment_failure,701,FDR-0056,overhead line
2024-06-26 17:00:00,2024-06-26 23:51:00,overload,1243,FDR-0004,switch
2024-06-27 17:00:00,2024-06-27 19:44:00,equipment_failure,415,FDR-0028,fuse
2024-06-28 13:00:00,2024-06-28 19:13:00,equipment_failure,1353,FDR-0055,fuse
2024-06-29 17:00:00,2024-06-29 20:28:00,weather,703,FDR-0036,overhead line
2024-06-29 18:00:00,2024-06-29 19:52:00,equipment_failure,1430,FDR-0040,cable
2024-06-30 16:00:00,2024-06-30 21:30:00,equipment_failure,26,FDR-0002,overhead line
2024-06-30 16:00:00,2024-06-30 21:48:00,overload,749,FDR-0026,recloser
2024-06-30 17:00:00,2024-06-30 22:48:00,animal_contact,2497,FDR-0008,recloser
2024-07-01 14:00:00,2024-07-01 19:15:00,weather,1370,FDR-0018,transformer
2024-07-01 15:00:00,2024-07-02 05:24:00,weather,772,FDR-0063,overhead line
2024-07-01 16:00:00,2024-07-02 01:03:00,weather,1644,FDR-0011,cable
2024-07-01 17:00:00,2024-07-02 00:29:00,equipment_failure,979,FDR-0052,switch
2024-07-01 17:00:00,2024-07-02 07:12:00,animal_contact,662,FDR-0026,fuse
2024-07-01 17:00:00,2024-07-01 22:30:00,weather,1540,FDR-0061,switch
2024-07-01 18:00:00,2024-07-02 04:04:00,vegetation,808,FDR-0002,overhead line
2024-07-01 18:00:00,2024-07-02 11:15:00,animal_contact,305,FDR-0045,switch
2024-07-01 19:00:00,2024-07-01 22:04:00,animal_contact,499,FDR-0014,overhead line
2024-07-01 19:00:00,2024-07-02 05:42:00,vegetation,765,FDR-0055,cable
2024-07-01 19:00:00,2024-07-02 10:43:00,weather,776,FDR-0042,fuse
2024-07-01 20:00:00,2024-07-02 00:33:00,animal_contact,358,FDR-0022,transformer
2024-07-02 14:00:00,2024-07-02 18:42:00,overload,1477,FDR-0051,fuse
2024-07-02 17:00:00,2024-07-02 19:47:00,equipment_failure,1226,FDR-0044,overhead line
2024-07-03 15:00:00,2024-07-03 18:03:00,equipment_failure,835,FDR-0003,transformer
2024-07-03 16:00:00,2024-07-03 23:31:00,overload,215,FDR-0034,cable
2024-07-05 15:00:00,2024-07-05 18:39:00,equipment_failure,642,FDR-0063,switch
2024-07-05 16:00:00,2024-07-05 17:32:00,equipment_failure,494,FDR-0058,fuse
2024-07-06 14:00:00,2024-07-06 16:25:00,equipment_failure,172,FDR-0022,fuse
2024-07-07 15:00:00,2024-07-07 20:24:00,overload,539,FDR-0043,cable
2024-07-07 18:00:00,2024-07-07 21:14:00,equipment_failure,579,FDR-0023,transformer
2024-07-07 18:00:00,2024-07-07 20:45:00,overload,573,FDR-0025,overhead line
