transformer_id,feeder_id,kva_rating,install_year,manufacturer,type,health_index,condition_score,age_years
XFMR-014696,FDR-0046,37.5,1997,ABB,dry,3,73,28
XFMR-014697,FDR-0046,15.0,1997,Siemens,oil,2,38,28
XFMR-014698,FDR-0046,167.0,2017,Howard Industries,oil,4,84,8
XFMR-014699,FDR-0046,250.0,1993,GE,oil,2,45,32
XFMR-014700,FDR-0046,333.0,1981,Howard Industries,oil,2,50,44
XFMR-014701,FDR-0046,50.0,1994,GE,dry,3,52,31
XFMR-014702,FDR-0046,250.0,2019,Eaton,dry,3,50,6
XFMR-014703,FDR-0046,15.0,1985,Siemens,oil,2,53,40
XFMR-014704,FDR-0046,15.0,2012,GE,oil,4,82,13
XFMR-014705,FDR-0046,37.5,2008,Siemens,oil,4,83,17
XFMR-014706,FDR-0046,50.0,2011,Eaton,dry,4,75,14
XFMR-014707,FDR-0046,100.0,1993,Siemens,oil,2,34,32
XFMR-014708,FDR-0046,25.0,2019,Howard Industries,dry,4,74,6
XFMR-014709,FDR-0046,10.0,2009,Prolec,oil,3,53,16
XFMR-014710,FDR-0046,250.0,1994,Eaton,oil,1,30,31
XFMR-014711,FDR-0046,15.0,2015,Eaton,dry,4,81,10
XFMR-014712,FDR-0046,333.0,2018,Howard Industries,dry,3,63,7
XFMR-014713,FDR-0046,100.0,1988,Prolec,oil,2,52,37
XFMR-014714,FDR-0046,333.0,1995,Prolec,oil,2,43,30
XFMR-014715,FDR-0046,100.0,2014,Prolec,oil,4,80,11
XFMR-014716,FDR-0046,25.0,2000,ABB,dry,2,51,25
XFMR-014717,FDR-0046,10.0,2002,Prolec,dry,4,79,23
XFMR-014718,FDR-0046,167.0,2003,Siemens,oil,3,59,22
XFMR-014719,FDR-0046,10.0,2002,Siemens,oil,2,38,23
XFMR-014720,FDR-0046,167.0,2014,Eaton,oil,4,71,11
XFMR-014721,FDR-0046,15.0,2001,ABB,oil,3,63,24
XFMR-014722,FDR-0046,167.0,1993,Siemens,oil,1,16,32
XFMR-014723,FDR-0046,333.0,2006,Siemens,oil,3,66,19
XFMR-014724,FDR-0046,75.0,2017,GE,oil,4,89,8
XFMR-014725,FDR-0046,500.0,1993,GE,oil,3,57,32
XFMR-014726,FDR-0046,37.5,2020,ABB,oil,4,89,5
XFMR-014727,FDR-0046,37.5,1986,Prolec,oil,2,33,39
XFMR-014728,FDR-0046,75.0,2013,Eaton,dry,4,74,12
XFMR-014729,FDR-0046,500.0,2021,ABB,dry,5,97,4
XFMR-014730,FDR-0046,10.0,2012,Prolec,dry,5,91,13
XFMR-014731,FDR-0046,250.0,2016,GE,oil,5,90,9
XFMR-014732,FDR-0046,37.5,2002,Eaton,oil,2,46,23
XFMR-014733,FDR-0046,333.0,2002,Siemens,oil,2,35,23
XFMR-014734,FDR-0046,25.0,1996,Eaton,oil,3,68,29
XFMR-014735,FDR-0046,250.0,1996,Siemens,dry,3,74,29
XFMR-014736,FDR-0046,100.0,2020,Eaton,oil,3,52,5
XFMR-014737,FDR-0046,15.0,2024,Howard Industries,dry,4,78,1
XFMR-014738,FDR-0046,15.0,1986,Prolec,dry,2,50,39
XFMR-014739,FDR-0046,250.0,1994,Howard Industries,oil,2,55,31
XFMR-014740,FDR-0046,250.0,2020,GE,dry,4,84,5
XFMR-014741,FDR-0046,333.0,1989,ABB,oil,2,37,36
XFMR-014742,FDR-0046,10.0,2019,Howard Industries,oil,4,84,6
XFMR-014743,FDR-0046,167.0,1989,GE,oil,2,30,36
XFMR-014744,FDR-0046,250.0,1994,Eaton,oil,2,37,31
XFMR-014745,FDR-0046,75.0,1995,GE,oil,1,32,30
XFMR-014746,FDR-0046,75.0,1984,Siemens,dry,2,33,41
XFMR-014747,FDR-0046,37.5,1995,GE,oil,2,51,30
XFMR-014748,FDR-0046,75.0,2003,Prolec,oil,3,59,22
XFMR-014749,FDR-0046,50.0,1992,ABB,oil,1,25,33
XFMR-014750,FDR-0046,250.0,2021,GE,oil,5,86,4
XFMR-014751,FDR-0046,75.0,1984,ABB,oil,2,33,41
XFMR-014752,FDR-0046,500.0,2022,Eaton,dry,4,77,3
XFMR-014753,FDR-0046,37.5,2023,Siemens,oil,5,88,2
XFMR-014754,FDR-0046,100.0,2008,Prolec,oil,3,59,17
XFMR-014755,FDR-0046,250.0,2012,Eaton,oil,4,89,13
XFMR-014756,FDR-0046,25.0,1990,ABB,dry,2,33,35
XFMR-014757,FDR-0046,250.0,2003,ABB,oil,3,65,22
XFMR-014758,FDR-0046,10.0,1999,GE,dry,3,61,26
XFMR-014759,FDR-0046,37.5,2001,GE,oil,3,59,24
XFMR-014760,FDR-0046,333.0,2003,GE,oil,2,54,22
XFMR-014761,FDR-0046,167.0,2017,Howard Industries,oil,4,80,8
XFMR-014762,FDR-0046,250.0,2002,Howard Industries,dry,3,51,23
XFMR-014763,FDR-0046,10.0,1995,Siemens,oil,1,25,30
XFMR-014764,FDR-0046,25.0,2004,Prolec,oil,3,72,21
XFMR-014765,FDR-0046,15.0,1993,Prolec,dry,3,68,32
XFMR-014766,FDR-0046,250.0,2000,GE,oil,3,61,25
XFMR-014767,FDR-0046,15.0,2024,Howard Industries,oil,5,88,1
XFMR-014768,FDR-0046,25.0,1998,Eaton,dry,4,86,27
XFMR-014769,FDR-0046,75.0,2012,ABB,oil,3,61,13
XFMR-014770,FDR-0046,167.0,2024,ABB,oil,4,85,1
XFMR-014771,FDR-0046,15.0,2018,ABB,oil,4,72,7
XFMR-014772,FDR-0046,50.0,1997,Howard Industries,oil,3,51,28
XFMR-014773,FDR-0046,25.0,2008,Eaton,dry,3,75,17
XFMR-014774,FDR-0046,250.0,1995,GE,oil,2,36,30
XFMR-014775,FDR-0046,100.0,1980,Howard Industries,oil,1,15,45
XFMR-014776,FDR-0046,500.0,1993,Eaton,oil,2,30,32
XFMR-014777,FDR-0046,37.5,1995,GE,oil,2,44,30
XFMR-014778,FDR-0046,167.0,2001,GE,oil,2,41,24
XFMR-014779,FDR-0046,10.0,2009,Howard Industries,dry,3,62,16
XFMR-014780,FDR-0046,37.5,2017,Howard Industries,oil,4,77,8
XFMR-014781,FDR-0046,37.5,1989,ABB,oil,2,38,36
XFMR-014782,FDR-0046,75.0,1982,GE,dry,3,50,43
XFMR-014783,FDR-0046,167.0,2018,GE,oil,4,74,7
XFMR-014784,FDR-0046,25.0,1999,GE,dry,3,56,26
XFMR-014785,FDR-0046,100.0,1984,Howard Industries,oil,2,47,41
XFMR-014786,FDR-0046,37.5,2012,ABB,dry,4,77,13
XFMR-014787,FDR-0046,25.0,1991,Prolec,oil,2,53,34
XFMR-014788,FDR-0046,250.0,1984,Siemens,oil,2,55,41
XFMR-014789,FDR-0046,167.0,1983,Siemens,oil,1,19,42
XFMR-014790,FDR-0046,10.0,2003,Eaton,oil,4,77,22
XFMR-014791,FDR-0046,100.0,2022,Prolec,oil,5,96,3
XFMR-014792,FDR-0046,250.0,2012,Eaton,oil,4,85,13
XFMR-014793,FDR-0046,25.0,2008,GE,oil,3,61,17
XFMR-014794,FDR-0046,15.0,1988,Prolec,oil,2,51,37
XFMR-014795,FDR-0046,333.0,1992,GE,oil,2,51,33
XFMR-014796,FDR-0046,100.0,2000,GE,dry,3,52,25
XFMR-014797,FDR-0046,25.0,2011,GE,oil,4,87,14
XFMR-014798,FDR-0046,10.0,2023,Howard Industries,oil,4,74,2
XFMR-014799,FDR-0046,10.0,1997,Eaton,oil,3,63,28
XFMR-014800,FDR-0046,50.0,1980,GE,oil,1,34,45
XFMR-014801,FDR-0046,333.0,2002,Howard Industries,oil,4,89,23
XFMR-014802,FDR-0046,250.0,2009,Prolec,oil,3,70,16
XFMR-014803,FDR-0046,250.0,1986,ABB,dry,3,65,39
XFMR-014804,FDR-0046,500.0,1988,ABB,oil,1,31,37
XFMR-014805,FDR-0046,15.0,2005,GE,oil,2,35,20
XFMR-014806,FDR-0046,50.0,2013,Eaton,dry,4,85,12
XFMR-014807,FDR-0046,333.0,2023,ABB,oil,5,88,2
XFMR-014808,FDR-0046,500.0,2003,Eaton,oil,3,63,22
XFMR-014809,FDR-0046,75.0,1996,GE,oil,3,69,29
XFMR-014810,FDR-0046,37.5,2020,Eaton,dry,5,92,5
XFMR-014811,FDR-0046,100.0,1992,Prolec,oil,2,34,33
XFMR-014812,FDR-0046,75.0,1994,Howard Industries,oil,2,43,31
XFMR-014813,FDR-0046,75.0,1986,ABB,dry,2,40,39
XFMR-014814,FDR-0046,250.0,2023,Siemens,dry,5,89,2
XFMR-014815,FDR-0046,500.0,2000,Howard Industries,oil,3,58,25
XFMR-014816,FDR-0046,50.0,1996,Eaton,oil,3,69,29
XFMR-014817,FDR-0046,10.0,2015,Eaton,oil,4,76,10
XFMR-014818,FDR-0046,10.0,2002,Prolec,oil,3,54,23
XFMR-014819,FDR-0046,50.0,1991,Howard Industries,dry,1,24,34
XFMR-014820,FDR-0046,333.0,2012,Prolec,oil,4,82,13
XFMR-014821,FDR-0046,37.5,1991,ABB,oil,2,41,34
XFMR-014822,FDR-0046,167.0,2024,Siemens,oil,4,84,1
XFMR-014823,FDR-0046,333.0,2018,Eaton,oil,4,88,7
XFMR-014824,FDR-0046,25.0,2012,Prolec,oil,4,88,13
XFMR-014825,FDR-0046,10.0,2019,GE,oil,4,79,6
XFMR-014826,FDR-0046,15.0,1988,GE,oil,1,26,37
XFMR-014827,FDR-0046,100.0,2024,Howard Industries,oil,5,100,1
XFMR-014828,FDR-0046,50.0,2018,ABB,oil,4,74,7
XFMR-014829,FDR-0046,167.0,1991,Eaton,oil,2,33,34
XFMR-014830,FDR-0046,50.0,2019,Eaton,oil,4,79,6
XFMR-014831,FDR-0046,50.0,2008,ABB,dry,3,70,17
XFMR-014832,FDR-0046,37.5,1996,Eaton,oil,3,74,29
XFMR-014833,FDR-0046,10.0,1980,GE,oil,1,15,45
XFMR-014834,FDR-0046,15.0,2004,GE,dry,3,60,21
XFMR-014835,FDR-0046,15.0,2014,Siemens,oil,4,80,11
XFMR-014836,FDR-0046,167.0,2000,GE,oil,3,65,25
XFMR-014837,FDR-0046,333.0,1987,Siemens,oil,2,43,38
XFMR-014838,FDR-0046,25.0,2014,Siemens,oil,4,88,11
XFMR-014839,FDR-0046,167.0,2004,Eaton,oil,2,51,21
XFMR-014840,FDR-0046,250.0,2006,GE,oil,3,53,19
XFMR-014841,FDR-0046,50.0,2010,GE,oil,3,54,15
XFMR-014842,FDR-0046,167.0,1986,Prolec,oil,2,51,39
XFMR-014843,FDR-0046,37.5,1997,Howard Industries,dry,3,74,28
XFMR-014844,FDR-0046,250.0,1982,ABB,oil,2,48,43
XFMR-014845,FDR-0046,10.0,1990,Siemens,oil,2,46,35
XFMR-014846,FDR-0046,100.0,1982,Prolec,dry,2,47,43
XFMR-014847,FDR-0046,75.0,2017,Howard Industries,dry,4,77,8
XFMR-014848,FDR-0046,250.0,2017,ABB,oil,5,88,8
XFMR-014849,FDR-0046,10.0,1992,Eaton,oil,2,52,33
XFMR-014850,FDR-0046,333.0,1995,Siemens,oil,2,47,30
XFMR-014851,FDR-0046,10.0,2002,Prolec,dry,3,60,23
XFMR-014852,FDR-0046,500.0,1988,Eaton,oil,2,55,37
XFMR-014853,FDR-0046,10.0,2001,ABB,oil,3,63,24
XFMR-014854,FDR-0046,10.0,1991,Siemens,oil,1,22,34
XFMR-014855,FDR-0046,75.0,2006,Prolec,oil,3,73,19
XFMR-014856,FDR-0046,75.0,1985,Eaton,dry,2,55,40
XFMR-014857,FDR-0046,15.0,1983,ABB,dry,2,45,42
XFMR-014858,FDR-0046,10.0,2008,GE,dry,3,61,17
XFMR-014859,FDR-0046,250.0,2002,GE,oil,3,58,23
XFMR-014860,FDR-0046,37.5,1996,Siemens,dry,3,56,29
XFMR-014861,FDR-0046,75.0,2009,Eaton,dry,3,59,16
XFMR-014862,FDR-0046,167.0,1991,Prolec,oil,2,46,34
XFMR-014863,FDR-0046,250.0,1995,Eaton,dry,1,27,30
XFMR-014864,FDR-0046,333.0,2022,Prolec,oil,5,93,3
XFMR-014865,FDR-0046,333.0,1986,ABB,oil,2,55,39
XFMR-014866,FDR-0046,75.0,2008,Prolec,oil,2,36,17
XFMR-014867,FDR-0046,10.0,2008,ABB,dry,3,52,17
XFMR-014868,FDR-0046,50.0,2008,Prolec,oil,3,64,17
XFMR-014869,FDR-0046,333.0,2001,GE,oil,2,45,24
XFMR-014870,FDR-0046,50.0,1994,Eaton,oil,2,50,31
XFMR-014871,FDR-0046,167.0,1993,Prolec,oil,1,26,32
XFMR-014872,FDR-0046,50.0,2017,Siemens,dry,4,82,8
XFMR-014873,FDR-0046,500.0,2018,ABB,oil,4,72,7
XFMR-014874,FDR-0046,167.0,2009,ABB,oil,3,69,16
XFMR-014875,FDR-0046,37.5,1993,Siemens,dry,2,49,32
XFMR-014876,FDR-0046,333.0,2019,Siemens,dry,4,74,6
XFMR-014877,FDR-0046,333.0,1987,Siemens,oil,1,18,38
XFMR-014878,FDR-0046,500.0,1999,Siemens,oil,4,87,26
XFMR-014879,FDR-0046,10.0,2022,Eaton,dry,5,97,3
XFMR-014880,FDR-0046,250.0,2010,Howard Industries,dry,2,40,15
XFMR-014881,FDR-0046,500.0,2020,GE,oil,4,80,5
XFMR-014882,FDR-0046,100.0,2014,Eaton,oil,4,85,11
XFMR-014883,FDR-0046,250.0,1999,Siemens,oil,3,57,26
XFMR-014884,FDR-0046,500.0,1981,Howard Industries,oil,2,31,44
XFMR-014885,FDR-0046,333.0,2015,Eaton,dry,4,90,10
XFMR-014886,FDR-0046,25.0,1992,Prolec,oil,2,39,33
XFMR-014887,FDR-0046,10.0,2006,Eaton,oil,3,55,19
XFMR-014888,FDR-0046,25.0,2008,Howard Industries,oil,2,33,17
XFMR-014889,FDR-0046,10.0,1992,Prolec,oil,3,70,33
XFMR-014890,FDR-0046,10.0,2011,ABB,dry,5,96,14
XFMR-014891,FDR-0046,250.0,1986,ABB,oil,2,34,39
XFMR-014892,FDR-0046,37.5,2000,GE,oil,3,72,25
XFMR-014893,FDR-0046,10.0,2003,Siemens,oil,2,40,22
XFMR-014894,FDR-0046,10.0,1998,Eaton,dry,3,61,27
XFMR-014895,FDR-0046,25.0,1980,GE,oil,1,25,45
XFMR-014896,FDR-0046,50.0,1992,GE,oil,1,29,33
XFMR-014897,FDR-0046,250.0,1987,Howard Industries,oil,2,50,38
XFMR-014898,FDR-0046,100.0,2004,GE,oil,2,43,21
XFMR-014899,FDR-0046,15.0,1990,Howard Industries,oil,1,23,35
XFMR-014900,FDR-0046,15.0,1988,Howard Industries,oil,2,49,37
XFMR-014901,FDR-0046,50.0,2017,GE,dry,3,69,8
XFMR-014902,FDR-0046,250.0,2014,Eaton,oil,3,64,11
XFMR-014903,FDR-0046,10.0,1991,Siemens,dry,1,17,34
XFMR-014904,FDR-0046,100.0,1985,Siemens,oil,2,34,40
XFMR-014905,FDR-0046,15.0,2018,Siemens,oil,4,78,7
XFMR-014906,FDR-0046,75.0,1992,Eaton,oil,2,50,33
XFMR-014907,FDR-0046,10.0,2003,Siemens,dry,3,65,22
XFMR-014908,FDR-0046,500.0,2018,Siemens,oil,4,72,7
XFMR-014909,FDR-0046,100.0,1997,Howard Industries,dry,2,41,28
XFMR-014910,FDR-0046,100.0,2001,Prolec,oil,2,36,24
XFMR-014911,FDR-0046,10.0,1992,GE,dry,2,46,33
XFMR-014912,FDR-0046,50.0,2020,Prolec,oil,4,84,5
XFMR-014913,FDR-0046,250.0,1998,ABB,dry,3,64,27
XFMR-014914,FDR-0046,37.5,2007,GE,dry,3,61,18
XFMR-014915,FDR-0046,10.0,2006,Eaton,oil,3,70,19
XFMR-014916,FDR-0046,250.0,2003,Prolec,oil,2,31,22
XFMR-014917,FDR-0046,25.0,2023,GE,oil,5,92,2
XFMR-014918,FDR-0046,50.0,2006,ABB,oil,3,71,19
XFMR-014919,FDR-0046,500.0,2017,ABB,oil,4,74,8
XFMR-014920,FDR-0046,25.0,2024,Howard Industries,oil,5,98,1
XFMR-014921,FDR-0046,75.0,1992,GE,oil,2,32,33
XFMR-014922,FDR-0046,50.0,1992,Prolec,oil,3,50,33
XFMR-014923,FDR-0046,167.0,1983,Siemens,oil,3,65,42
XFMR-014924,FDR-0046,500.0,1992,Howard Industries,oil,2,39,33
XFMR-014925,FDR-0046,100.0,2000,Howard Industries,oil,3,75,25
XFMR-014926,FDR-0046,25.0,1983,Siemens,dry,2,39,42
XFMR-014927,FDR-0046,167.0,2006,Prolec,oil,4,80,19
XFMR-014928,FDR-0046,25.0,2004,Howard Industries,dry,3,75,21
XFMR-014929,FDR-0046,167.0,1987,ABB,oil,1,21,38
XFMR-014930,FDR-0046,25.0,2023,Howard Industries,oil,5,99,2
XFMR-014931,FDR-0046,37.5,2021,GE,dry,4,77,4
XFMR-014932,FDR-0046,500.0,2022,Eaton,oil,5,95,3
XFMR-014933,FDR-0046,333.0,2024,Howard Industries,dry,5,89,1
XFMR-014934,FDR-0046,100.0,1988,ABB,oil,2,38,37
XFMR-014935,FDR-0046,75.0,1999,ABB,oil,2,40,26
XFMR-014936,FDR-0046,100.0,1990,Prolec,dry,3,64,35
XFMR-014937,FDR-0046,167.0,2018,Siemens,oil,4,86,7
XFMR-014938,FDR-0046,75.0,1980,GE,dry,1,20,45
XFMR-014939,FDR-0046,50.0,1995,GE,oil,2,42,30
XFMR-014940,FDR-0046,25.0,2013,Eaton,dry,4,86,12
XFMR-014941,FDR-0046,50.0,2000,Eaton,oil,3,72,25
XFMR-014942,FDR-0046,25.0,1993,GE,dry,2,36,32
XFMR-014943,FDR-0046,167.0,2012,ABB,oil,3,58,13
XFMR-014944,FDR-0046,50.0,2005,Eaton,oil,3,67,20
XFMR-014945,FDR-0047,100.0,1998,Howard Industries,oil,2,52,27
XFMR-014946,FDR-0047,333.0,2012,ABB,oil,5,86,13
XFMR-014947,FDR-0047,75.0,1997,Siemens,dry,2,39,28
XFMR-014948,FDR-0047,167.0,2020,ABB,oil,4,81,5
XFMR-014949,FDR-0047,50.0,2007,Eaton,oil,3,75,18
XFMR-014950,FDR-0047,167.0,1989,Eaton,oil,2,47,36
XFMR-014951,FDR-0047,15.0,2015,Siemens,dry,4,90,10
XFMR-014952,FDR-0047,167.0,2018,Prolec,oil,3,58,7
XFMR-014953,FDR-0047,15.0,1981,ABB,dry,2,38,44
XFMR-014954,FDR-0047,10.0,2012,Eaton,dry,4,79,13
XFMR-014955,FDR-0047,250.0,2015,Siemens,oil,4,70,10
XFMR-014956,FDR-0047,10.0,2017,Prolec,oil,4,80,8
XFMR-014957,FDR-0047,500.0,2022,ABB,oil,5,98,3
XFMR-014958,FDR-0047,250.0,2021,Howard Industries,oil,5,91,4
XFMR-014959,FDR-0047,75.0,2014,Prolec,oil,4,79,11
XFMR-014960,FDR-0047,37.5,1981,Prolec,oil,2,43,44
XFMR-014961,FDR-0047,25.0,1986,ABB,oil,2,48,39
XFMR-014962,FDR-0047,15.0,1984,Howard Industries,oil,2,55,41
XFMR-014963,FDR-0047,167.0,1987,ABB,oil,2,39,38
XFMR-014964,FDR-0047,500.0,1981,ABB,oil,1,26,44
XFMR-014965,FDR-0047,75.0,1987,Howard Industries,dry,2,31,38
XFMR-014966,FDR-0047,10.0,1995,Eaton,dry,2,51,30
XFMR-014967,FDR-0047,10.0,1985,GE,dry,2,43,40
XFMR-014968,FDR-0047,10.0,2017,Howard Industries,oil,4,87,8
XFMR-014969,FDR-0047,167.0,2003,Eaton,oil,3,51,22
XFMR-014970,FDR-0047,167.0,2012,Siemens,oil,4,89,13
XFMR-014971,FDR-0047,15.0,1986,GE,oil,3,68,39
XFMR-014972,FDR-0047,37.5,2011,Eaton,dry,4,77,14
XFMR-014973,FDR-0047,500.0,1987,Prolec,oil,2,35,38
XFMR-014974,FDR-0047,50.0,2020,GE,oil,3,69,5
XFMR-014975,FDR-0047,167.0,2014,Siemens,oil,3,56,11
XFMR-014976,FDR-0047,250.0,2014,Howard Industries,dry,4,82,11
XFMR-014977,FDR-0047,250.0,2006,Siemens,oil,3,51,19
XFMR-014978,FDR-0047,75.0,2023,Prolec,dry,5,90,2
XFMR-014979,FDR-0047,333.0,2017,Eaton,oil,4,76,8
XFMR-014980,FDR-0047,100.0,2017,Eaton,oil,4,70,8
XFMR-014981,FDR-0047,500.0,2014,ABB,oil,4,75,11
XFMR-014982,FDR-0047,167.0,2015,GE,oil,4,85,10
XFMR-014983,FDR-0047,167.0,1988,ABB,oil,3,57,37
XFMR-014984,FDR-0047,500.0,2016,Prolec,oil,4,82,9
XFMR-014985,FDR-0047,100.0,1994,ABB,oil,2,52,31
XFMR-014986,FDR-0047,75.0,1999,ABB,oil,3,67,26
XFMR-014987,FDR-0047,25.0,1980,ABB,oil,1,23,45
XFMR-014988,FDR-0047,25.0,1995,GE,oil,2,47,30
XFMR-014989,FDR-0047,333.0,1990,Siemens,oil,2,33,35
XFMR-014990,FDR-0047,37.5,1984,ABB,oil,2,44,41
XFMR-014991,FDR-0047,50.0,2012,GE,oil,5,89,13
XFMR-014992,FDR-0047,100.0,1993,ABB,oil,2,50,32
XFMR-014993,FDR-0047,333.0,2010,ABB,oil,3,63,15
XFMR-014994,FDR-0047,25.0,1986,Eaton,oil,2,45,39
XFMR-014995,FDR-0047,100.0,2023,GE,oil,5,99,2
XFMR-014996,FDR-0047,15.0,2017,Siemens,dry,4,80,8
XFMR-014997,FDR-0047,75.0,2016,Eaton,oil,3,51,9
XFMR-014998,FDR-0047,333.0,2007,Eaton,oil,2,52,18
XFMR-014999,FDR-0047,75.0,2023,GE,dry,5,92,2
XFMR-015000,FDR-0047,75.0,2013,Eaton,dry,4,87,12
XFMR-015001,FDR-0047,50.0,2004,Prolec,oil,3,53,21
XFMR-015002,FDR-0047,10.0,1980,Eaton,dry,1,24,45
XFMR-015003,FDR-0047,10.0,2007,Eaton,oil,3,61,18
XFMR-015004,FDR-0047,37.5,2010,Howard Industries,oil,2,32,15
XFMR-015005,FDR-0047,333.0,1984,Eaton,oil,1,13,41
XFMR-015006,FDR-0047,167.0,2004,GE,oil,3,70,21
XFMR-015007,FDR-0047,75.0,1995,GE,dry,2,45,30
XFMR-015008,FDR-0047,100.0,2000,GE,oil,3,55,25
XFMR-015009,FDR-0047,37.5,1986,Eaton,oil,2,31,39
XFMR-015010,FDR-0047,75.0,1980,ABB,dry,1,35,45
XFMR-015011,FDR-0047,100.0,2019,Prolec,oil,3,71,6
XFMR-015012,FDR-0047,250.0,2010,Eaton,dry,2,38,15
XFMR-015013,FDR-0047,15.0,2007,ABB,oil,4,81,18
XFMR-015014,FDR-0047,25.0,2004,Eaton,oil,3,61,21
XFMR-015015,FDR-0047,500.0,2024,ABB,oil,5,95,1
XFMR-015016,FDR-0047,37.5,2023,GE,oil,5,92,2
XFMR-015017,FDR-0047,167.0,2004,Siemens,oil,3,63,21
XFMR-015018,FDR-0047,25.0,2013,ABB,oil,4,86,12
XFMR-015019,FDR-0047,50.0,1983,Prolec,oil,1,18,42
XFMR-015020,FDR-0047,37.5,1995,ABB,oil,2,41,30
XFMR-015021,FDR-0047,250.0,2007,Siemens,oil,3,59,18
XFMR-015022,FDR-0047,250.0,1987,ABB,oil,2,40,38
XFMR-015023,FDR-0047,15.0,1994,GE,oil,1,11,31
XFMR-015024,FDR-0047,167.0,2016,Eaton,oil,4,85,9
XFMR-015025,FDR-0047,500.0,2018,Prolec,oil,3,50,7
XFMR-015026,FDR-0047,25.0,1990,Prolec,dry,2,51,35
XFMR-015027,FDR-0047,75.0,2004,Howard Industries,oil,3,50,21
XFMR-015028,FDR-0047,37.5,2007,Prolec,oil,3,71,18
XFMR-015029,FDR-0047,25.0,2010,Prolec,dry,3,51,15
XFMR-015030,FDR-0047,75.0,1995,Eaton,oil,2,41,30
XFMR-015031,FDR-0047,25.0,1996,GE,oil,3,72,29
XFMR-015032,FDR-0047,75.0,2022,Prolec,oil,5,91,3
XFMR-015033,FDR-0047,333.0,1987,Siemens,oil,1,29,38
XFMR-015034,FDR-0047,15.0,1992,GE,dry,3,67,33
XFMR-015035,FDR-0047,100.0,1986,GE,dry,2,41,39
XFMR-015036,FDR-0047,100.0,2007,Prolec,dry,3,72,18
XFMR-015037,FDR-0047,10.0,2013,GE,oil,4,70,12
XFMR-015038,FDR-0047,75.0,2011,Prolec,dry,4,80,14
XFMR-015039,FDR-0047,167.0,2008,Howard Industries,oil,3,51,17
XFMR-015040,FDR-0047,250.0,2016,Siemens,oil,4,81,9
XFMR-015041,FDR-0047,333.0,2010,Howard Industries,oil,3,51,15
XFMR-015042,FDR-0047,50.0,1985,GE,oil,1,26,40
XFMR-015043,FDR-0047,50.0,1984,Siemens,dry,1,34,41
XFMR-015044,FDR-0047,100.0,2015,Eaton,oil,4,75,10
XFMR-015045,FDR-0047,25.0,1988,GE,oil,2,45,37
XFMR-015046,FDR-0047,25.0,1984,Siemens,dry,2,48,41
XFMR-015047,FDR-0047,15.0,2001,Siemens,dry,2,35,24
XFMR-015048,FDR-0047,75.0,1982,Prolec,oil,2,36,43
XFMR-015049,FDR-0047,37.5,1991,GE,oil,2,48,34
XFMR-015050,FDR-0047,100.0,2008,Howard Industries,oil,3,69,17
XFMR-015051,FDR-0047,25.0,2009,Howard Industries,oil,3,75,16
XFMR-015052,FDR-0047,37.5,2011,ABB,oil,4,86,14
XFMR-015053,FDR-0047,333.0,1987,ABB,oil,1,15,38
XFMR-015054,FDR-0047,100.0,1996,Eaton,oil,3,64,29
XFMR-015055,FDR-0047,15.0,2010,Eaton,oil,3,71,15
XFMR-015056,FDR-0047,37.5,2020,Eaton,oil,4,78,5
XFMR-015057,FDR-0047,500.0,2007,GE,oil,2,31,18
XFMR-015058,FDR-0047,50.0,2006,GE,dry,3,54,19
XFMR-015059,FDR-0047,250.0,1988,Eaton,oil,2,50,37
XFMR-015060,FDR-0047,37.5,1992,Howard Industries,oil,2,52,33
XFMR-015061,FDR-0047,50.0,2008,Prolec,dry,2,34,17
XFMR-015062,FDR-0047,250.0,1998,Siemens,oil,2,41,27
XFMR-015063,FDR-0047,333.0,2014,Siemens,dry,3,59,11
XFMR-015064,FDR-0047,25.0,1998,Howard Industries,oil,3,53,27
XFMR-015065,FDR-0047,15.0,1989,Eaton,oil,1,21,36
XFMR-015066,FDR-0047,100.0,2009,Eaton,oil,3,64,16
XFMR-015067,FDR-0047,75.0,1981,Howard Industries,oil,1,19,44
XFMR-015068,FDR-0047,167.0,1989,ABB,oil,2,47,36
XFMR-015069,FDR-0047,333.0,1986,Eaton,oil,1,33,39
XFMR-015070,FDR-0047,15.0,2005,GE,dry,4,74,20
XFMR-015071,FDR-0047,75.0,1996,Howard Industries,dry,4,82,29
XFMR-015072,FDR-0047,75.0,2021,Prolec,oil,5,88,4
XFMR-015073,FDR-0047,37.5,2013,Eaton,oil,4,78,12
XFMR-015074,FDR-0047,500.0,1988,ABB,oil,1,27,37
XFMR-015075,FDR-0047,333.0,1981,Prolec,oil,3,52,44
XFMR-015076,FDR-0047,250.0,1997,Eaton,oil,3,73,28
XFMR-015077,FDR-0047,250.0,2011,GE,oil,3,60,14
XFMR-015078,FDR-0047,37.5,2022,Eaton,dry,5,88,3
XFMR-015079,FDR-0047,10.0,1982,Siemens,dry,1,18,43
XFMR-015080,FDR-0047,75.0,1993,Siemens,dry,2,55,32
XFMR-015081,FDR-0047,25.0,1984,Siemens,dry,2,41,41
XFMR-015082,FDR-0047,167.0,2013,Prolec,oil,4,79,12
XFMR-015083,FDR-0047,100.0,1994,Eaton,dry,2,39,31
XFMR-015084,FDR-0047,10.0,1992,ABB,oil,1,18,33
XFMR-015085,FDR-0047,50.0,1982,GE,dry,2,39,43
